"","id","cell","file","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"12","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Ecd",8.71502939272822e-09,-0.556087196071305,0.1,0.15,0.000106706819884564
"13","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Arhgap27",8.74985451786588e-09,-0.451005100651729,0.227,0.29,0.00010713321871675
"14","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Ank",8.7943717169187e-09,-0.642447480874487,0.092,0.14,0.000107678287301953
"15","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Chd8",8.85690548683388e-09,-0.484246230380667,0.137,0.193,0.000108443950780794
"16","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Elavl1",8.86564525503661e-09,-0.417453643556263,0.224,0.287,0.000108550960502668
"17","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Ppil2",8.89032524154256e-09,-0.547264641688776,0.144,0.199,0.000108853142257447
"18","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Rabep2",8.91079745327895e-09,-0.563689033247584,0.127,0.18,0.000109103804017947
"19","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Fcho1",8.91387427850845e-09,-0.449152321868203,0.164,0.224,0.000109141476666057
"20","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Tbc1d15",8.91536703762704e-09,-0.430167080195556,0.186,0.247,0.000109159754008705
"21","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Gale",9.05336995247117e-09,-0.871559500017303,0.048,0.086,0.000110849461698057
"22","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Cyb5a",9.07730177125063e-09,-0.488195014342577,0.189,0.249,0.000111142482887193
"23","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Nol12",9.16824626700217e-09,-0.681061966669591,0.087,0.133,0.000112256007293175
"24","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Ppp1r21",9.17374998658548e-09,-0.381757015508992,0.259,0.325,0.000112323394835753
"25","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Slc39a7",9.22927382606055e-09,-0.410243153574453,0.245,0.308,0.000113003228726285
"26","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","BC005624",9.28600183928026e-09,-0.422271688988267,0.205,0.269,0.000113697806520147
"27","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Zbtb43",9.32287420711655e-09,-0.896958676713267,0.044,0.08,0.000114149271791935
"28","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Prpf18",9.37205475149154e-09,-0.42859971279675,0.219,0.283,0.000114751438377262
"29","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Atp6v1h",9.38809828568414e-09,-0.553179860604245,0.144,0.2,0.000114947875409917
"30","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Kdm2a",9.4281332273904e-09,-0.188492067089973,0.71,0.769,0.000115438063236168
"31","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Hmbs",9.50004757544127e-09,-0.669165655076762,0.084,0.13,0.000116318582513703
"32","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Zmynd8",9.6195941214874e-09,-0.566365376039235,0.121,0.173,0.000117782310423492
"33","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Slc25a19",9.74144443771426e-09,-0.585669102272252,0.106,0.157,0.000119274245695373
"34","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Akt1s1",9.75302478093619e-09,-0.469670047532325,0.187,0.246,0.000119416035417783
"35","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Fam50a",9.81976778297418e-09,-0.448754313499224,0.188,0.249,0.000120233236734736
"36","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Nabp2",9.86624408559582e-09,-0.542774479729266,0.123,0.176,0.000120802292584035
"37","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Mlycd",1.00184257084738e-08,-0.718413795815725,0.077,0.122,0.000122665604374553
"38","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Setd1b",1.01023134949087e-08,-0.288993744066742,0.368,0.442,0.000123692726431662
"39","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Cd164",1.01527732792932e-08,-0.426988952180358,0.197,0.259,0.000124310556031665
"40","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Ufm1",1.02408511698843e-08,-0.508152719007603,0.133,0.188,0.000125388981724063
"41","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Uqcc3",1.05118222065939e-08,-0.392021329518832,0.23,0.295,0.000128706751097535
"42","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Itprid2",1.05244227820902e-08,-0.298840332584829,0.353,0.425,0.000128861032543912
"43","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Git2",1.062366732676e-08,-0.269304678586853,0.413,0.485,0.00013007618274885
"44","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Imp4",1.07082304734257e-08,-0.600634952669203,0.124,0.177,0.000131111573916624
"45","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Pdlim5",1.07188653160685e-08,-0.435976881121622,0.192,0.254,0.000131241786929942
"46","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Oxsm",1.07604800291484e-08,-0.744084127463472,0.064,0.106,0.000131751317476893
"47","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Sgms2",1.07922890877071e-08,-0.638467149075536,0.098,0.147,0.000132140787589886
"48","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Macf1",1.08437454782282e-08,-0.282143711746459,0.435,0.502,0.000132770819635426
"49","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Mpc2",1.0902859451368e-08,-0.423745563152329,0.228,0.291,0.00013349461112255
"50","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Ptpre",1.09078954055804e-08,-0.236283011878143,0.569,0.634,0.000133556271345927
"51","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Dgcr2",1.0964941296868e-08,-0.501583424411459,0.171,0.229,0.000134254741238852
"52","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Pex14",1.10153886106755e-08,-0.631471005309275,0.095,0.143,0.000134872418149111
"53","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Sgsh",1.10717973342348e-08,-0.581843580659518,0.114,0.166,0.000135563086560371
"54","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Tprgl",1.10961932967986e-08,-0.452792398944764,0.238,0.3,0.000135861790726002
"55","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Glipr2",1.11340328972499e-08,-0.306750006426152,0.379,0.446,0.000136325098793928
"56","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Pttg1",1.11610203280063e-08,-0.586091733393022,0.113,0.165,0.000136655532896109
"57","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Psmd1",1.11806570782414e-08,-0.463435606589245,0.189,0.249,0.000136895965265988
"58","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Fcf1",1.11808987582082e-08,-0.479206792737388,0.163,0.221,0.000136898924395501
"59","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Sil1",1.12088572428473e-08,-0.741193664472018,0.072,0.115,0.000137241248081422
"60","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Csnk1e",1.12145983701262e-08,-0.439195152018488,0.167,0.226,0.000137311542443825
"61","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Dda1",1.13135523611912e-08,-0.434140118785903,0.191,0.252,0.000138523135110424
"62","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Wdfy2",1.13988880016315e-08,-0.272615276016488,0.402,0.472,0.000139567984691976
"63","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Hectd1",1.14275403739208e-08,-0.353981788879843,0.297,0.363,0.000139918804338286
"64","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Scamp3",1.14951632674812e-08,-0.391963675102062,0.227,0.291,0.00014074677904704
"65","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Tmem167b",1.17585925499871e-08,-0.475523406236273,0.191,0.251,0.000143972207182042
"66","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Hmg20b",1.18532936286815e-08,-0.53210693460264,0.103,0.153,0.000145131727189576
"67","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Gadd45b",1.18899159205311e-08,-0.621166560787309,0.082,0.127,0.000145580130530983
"68","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Extl3",1.19083113042719e-08,-0.641429562931398,0.089,0.135,0.000145805363609505
"69","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Rhbdf2",1.19344703398753e-08,-0.427200602247252,0.203,0.265,0.000146125654841433
"70","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Ncor1",1.20250272832646e-08,-0.333586046137931,0.301,0.369,0.000147234434056292
"71","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Setd5",1.2078611731599e-08,-0.449353314977993,0.199,0.26,0.000147890522041699
"72","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Nudcd3",1.2084627836027e-08,-0.401739516999642,0.254,0.317,0.000147964183224315
"73","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Fam83f",1.21550230066747e-08,-0.987224228977929,0.038,0.072,0.000148826101693725
"74","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Thap7",1.22058082577547e-08,-0.57992532744354,0.115,0.166,0.000149447916307949
"75","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Kti12",1.23075012286609e-08,-0.661029501042071,0.082,0.128,0.000150693045043723
"76","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Kat2a",1.23796449372088e-08,-0.666796520342707,0.075,0.119,0.000151576372611185
"77","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Birc6",1.24278680553071e-08,-0.356529814236693,0.262,0.33,0.00015216681646918
"78","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Rassf1",1.24581526123482e-08,-0.506851112216879,0.151,0.207,0.000152537620585591
"79","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Rit1",1.24650570234734e-08,-0.403582427745263,0.246,0.312,0.000152622158195408
"80","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Nrd1",1.24742262553418e-08,-0.393366457302376,0.283,0.346,0.000152734426270405
"81","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Pias2",1.26770555855102e-08,-0.59244189167914,0.097,0.146,0.000155217868588987
"82","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Ric8a",1.2704125495764e-08,-0.396673890815912,0.295,0.359,0.000155549312570134
"83","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Txnrd1",1.27799633651232e-08,-0.622730792670453,0.099,0.148,0.000156477871442569
"84","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Tspan14",1.28031831788232e-08,-0.385023813962698,0.239,0.303,0.000156762174841511
"85","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Cblb",1.32332010020519e-08,-0.703114849187246,0.082,0.127,0.000162027313069123
"86","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Cd40",1.32834703726055e-08,-0.655927355688553,0.093,0.141,0.000162642811242182
"87","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Arl5a",1.3352373995612e-08,-0.562841172817991,0.122,0.174,0.000163486467202273
"88","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Uxs1",1.34035809308802e-08,-0.458763456447171,0.187,0.248,0.000164113444917697
"89","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Gab2",1.34669194158515e-08,-0.366547005980096,0.246,0.311,0.000164888961327686
"90","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Nr2c2ap",1.35050813499965e-08,-0.778162628658136,0.064,0.105,0.000165356216049357
"91","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","BC147527",1.35305433327747e-08,-0.842177390980885,0.047,0.084,0.000165667972566494
"92","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Zmym5",1.35993375338454e-08,-0.71504000536393,0.062,0.103,0.000166510288764403
"93","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Treml2",1.36505252475941e-08,-0.803849272321786,0.064,0.105,0.000167137031131542
"94","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Plk3",1.36667685490505e-08,-0.797162377194543,0.049,0.087,0.000167335914114574
"95","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Bzw1",1.37179540551218e-08,-0.32919146849132,0.332,0.4,0.000167962629450911
"96","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Fli1",1.40086320379829e-08,-0.322631729910881,0.315,0.382,0.000171521690673062
"97","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Tm2d3",1.41214040228931e-08,-0.631337320076315,0.096,0.144,0.000172902470856303
"98","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Snrpd1",1.41413809030963e-08,-0.460961558798777,0.172,0.231,0.000173147067777511
"99","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Faap20",1.46492999361608e-08,-0.42687013392557,0.173,0.233,0.000179366028418353
"100","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Paf1",1.46976360959021e-08,-0.679860555046333,0.088,0.134,0.000179957856358226
"101","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Rab6a",1.47185636533759e-08,-0.531687415842338,0.138,0.192,0.000180214093371935
"102","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Fam20c",1.48268955629998e-08,-0.656146316310362,0.096,0.143,0.000181540509273369
"103","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Spef1",1.48779433683812e-08,-1.16246133813781,0.023,0.051,0.00018216553860246
"104","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Pih1d1",1.50164004498845e-08,-0.729525542698612,0.075,0.118,0.000183860807108386
"105","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Elmsan1",1.50323850997792e-08,-0.34324031085962,0.283,0.35,0.000184056523161696
"106","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Ccs",1.53656617245685e-08,-0.591821407804519,0.1,0.149,0.000188137162155616
"107","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Traf7",1.54235529586578e-08,-0.454613831438688,0.144,0.201,0.000188845982425806
"108","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Mnt",1.54437245422302e-08,-0.582696457283188,0.107,0.156,0.000189092963295066
"109","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Nipsnap3b",1.55062342471639e-08,-0.659520106762157,0.074,0.118,0.000189858332122275
"110","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Tram2",1.55103781282258e-08,-0.715718362043121,0.076,0.12,0.000189909069801997
"111","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Med30",1.55184823471995e-08,-0.567602546911716,0.13,0.182,0.00019000829785911
"112","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Morc3",1.56351823122103e-08,-0.366637649353691,0.261,0.327,0.000191437172230703
"113","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Spr",1.58702637698441e-08,-0.546743178490666,0.11,0.161,0.000194315509597971
"114","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Rbm17",1.59628334296103e-08,-0.297996609857275,0.385,0.456,0.000195448932512148
"115","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Ddx56",1.5997912504996e-08,-0.658301201014035,0.069,0.112,0.000195878440711171
"116","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","D17H6S53E",1.60089199839972e-08,-0.47396445360608,0.142,0.198,0.000196013216284062
"117","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Usp16",1.60696538697601e-08,-0.587333417322007,0.107,0.156,0.000196756841981342
"118","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Leprot",1.61082365958929e-08,-0.403696010128921,0.217,0.279,0.000197229248880112
"119","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Dnm1l",1.61787216886473e-08,-0.577997148989471,0.102,0.15,0.000198092268355797
"120","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Cnot1",1.62015732710274e-08,-0.480001423271058,0.169,0.227,0.00019837206313046
"121","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Tmem167",1.62099919412962e-08,-0.425533388168945,0.213,0.275,0.00019847514132923
"122","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Hes6",1.62723595464858e-08,-0.431158063752537,0.266,0.326,0.000199238770287172
"123","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Vps13c",1.63354212692441e-08,-0.39047866524558,0.2,0.262,0.000200010898020625
"124","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Trpc4ap",1.63851861542304e-08,-0.338021794605734,0.276,0.344,0.000200620219272397
"125","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Soat2",1.661534753988e-08,-2.21372506648485,0.004,0.02,0.000203438315278291
"126","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Lypla1",1.6685444444262e-08,-0.505004790547465,0.152,0.207,0.000204296581775544
"127","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Pds5a",1.70308373273991e-08,-0.439927088769796,0.216,0.278,0.000208525572236674
"128","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Anapc1",1.70689713619065e-08,-0.504528365299845,0.185,0.242,0.000208992485355184
"129","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Rbm26",1.72315409947981e-08,-0.426648594220403,0.169,0.228,0.000210982987940307
"130","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Ext2",1.76476188046191e-08,-0.620067470204075,0.095,0.142,0.000216077444643756
"131","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Monocytes","hmgn12kovs_bm_wt.csv","Tcea1",1.77816140040282e-08,-0.394376659560466,0.242,0.306,0.000217718081865321
